SK_ID_CURR,TARGET
196801,0
274251,0
227420,0
121656,0
234630,0
140629,0
107011,0
107011,0
356378,0
268689,0
268689,0
234027,0
449455,0
449455,0
116537,0
300502,0
187598,0
243591,0
110538,0
445747,0
445747,0
279162,0
102430,0
170049,0
290019,0
414036,0
414036,0
393260,0
189534,0
149820,0
101137,0
151754,0
343317,0
338541,0
442692,0
442692,0
383628,0
282897,0
367849,0
132107,0
244631,0
427889,0
361236,0
364907,0
413809,0
417390,0
417390,0
101545,0
358421,0
358421,0
358421,0
358421,0
340670,0
208968,0
361058,0
203250,0
203250,0
192997,0
192997,0
121267,0
200645,0
301393,0
375015,0
245430,0
245430,0
245430,0
191330,0
266846,0
142855,0
213363,0
213363,0
213363,0
121130,0
325388,0
325388,0
443715,0
443715,0
437933,0
254436,0
100920,0
311104,0
311104,0
398822,0
156962,0
156962,0
418583,0
293260,0
240768,0
378076,0
216296,0
381719,0
103000,0
103000,0
231973,0
420683,0
420683,0
420683,0
248849,0
413769,0
145914,0
283828,0
301225,0
439261,0
242348,0
242348,0
277891,0
292162,0
292162,0
352995,0
352995,0
281069,0
285056,0
285056,0
285056,0
285056,0
289860,0
289860,0
205281,0
153675,0
255039,0
166856,0
217949,0
253023,0
253023,0
304080,0
327750,0
327750,0
279322,0
185687,0
313069,0
313069,0
276749,0
276749,0
276749,0
280430,0
244361,0
244361,0
281848,0
330328,0
379452,0
379452,0
379452,0
379452,0
379452,0
378078,0
378078,0
248277,0
248277,0
201773,0
201773,0
456198,0
315792,0
324342,0
411114,0
160417,0
227626,0
289125,0
237697,0
361968,0
361968,0
168320,0
243258,0
243258,0
349024,0
417303,0
160431,0
305431,0
195762,0
195762,0
338474,0
338474,0
338474,0
266571,0
266571,0
266571,0
247776,0
247776,0
247776,0
247776,0
287293,0
228653,0
380213,0
380213,0
439291,0
452277,0
439955,0
213592,0
213592,0
243466,0
243466,0
151283,0
123631,0
123631,0
123631,0
431944,0
431944,0
357356,0
242853,0
116373,0
354666,0
310269,0
447549,0
120259,0
242608,0
438427,0
202964,0
202964,0
202964,0
156762,0
242453,0
242453,0
242453,0
215425,0
297310,0
137322,0
213270,0
233241,0
233241,0
289183,0
159902,0
374842,0
344106,0
417728,0
417728,0
351550,0
303255,0
303255,0
108393,0
108393,0
129723,0
321087,0
341879,0
401039,0
161139,0
259898,0
406445,0
353114,0
113743,0
265844,0
359868,0
359868,0
359868,0
452161,0
180904,0
180904,0
180904,0
149951,0
149951,0
237350,0
315623,0
315623,0
165826,0
165826,0
162506,0
113534,0
113534,0
171477,0
229986,0
229986,0
229986,0
189230,0
189230,0
189230,0
403932,0
403932,0
360228,0
303781,0
303781,0
385432,0
385432,0
373908,0
165833,0
237441,0
237441,0
312683,0
178351,0
164880,0
164880,0
397747,0
397747,0
258962,0
335989,0
335989,0
335989,0
335989,0
399458,0
399458,0
347891,0
131984,0
131984,0
131984,0
149494,0
134488,0
134488,0
134488,0
403956,0
222879,0
388878,0
388878,0
388878,0
367728,0
394575,0
394575,0
394575,0
394575,0
394575,0
294905,0
294905,0
294905,0
294905,0
388258,0
151423,0
151423,0
178082,0
178082,0
438846,0
438846,0
358014,0
358014,0
358014,0
358014,0
156446,0
324303,0
376273,0
376273,0
325560,0
114892,0
273426,0
345023,0
345023,0
345023,0
354783,0
118590,0
260996,0
260996,0
399001,0
172702,0
133951,0
324893,0
324893,0
324893,0
115702,0
119904,0
119904,0
272621,0
233658,0
303860,0
303860,0
119526,0
119526,0
119526,0
264885,0
117104,0
117104,0
117104,0
117104,0
372023,0
181598,0
181598,0
350913,0
350913,0
367371,0
108536,0
108536,0
186901,0
360395,0
428983,0
428983,0
428983,0
428983,0
132825,0
127370,0
393637,0
290658,0
243921,0
406584,0
204961,0
204961,0
325966,0
325966,0
222879,0
222879,0
364764,0
380806,0
123817,0
301945,0
301945,0
358332,0
358332,0
358332,0
153178,0
138004,0
138004,0
138004,0
444443,0
208521,0
111715,0
310626,0
100629,0
198834,0
198834,0
127114,0
398617,0
398617,0
193998,0
193998,0
193998,0
193998,0
193998,0
193998,0
118219,0
256344,0
256344,0
171770,0
248284,0
128589,0
302113,0
289145,0
309079,0
432800,0
392220,0
367626,0
238133,0
238133,0
238133,0
109897,0
398021,0
455171,0
331605,0
146676,0
146676,0
146676,0
230503,0
178308,0
151776,0
369910,0
136554,0
270420,0
395188,0
238490,0
155202,0
405361,0
405361,0
103142,0
103142,0
418512,0
418512,0
377681,0
129843,0
129843,0
129843,0
129843,0
129843,0
335752,0
397368,0
377591,0
320559,0
320559,0
320559,0
236684,0
236684,0
133945,0
133945,0
205606,0
140529,0
107108,0
197190,0
422318,0
402998,0
369370,0
369370,0
369370,0
377876,0
379502,0
231785,0
321747,0
321747,0
236428,0
236428,0
236428,0
430223,0
263165,0
379060,0
202178,0
202178,0
396054,0
117357,0
409914,0
452850,0
450229,0
259074,0
259074,0
246390,0
265651,0
265651,0
427753,0
427753,0
119603,0
119603,0
365131,0
226960,0
226960,0
381218,0
261114,0
261114,0
246276,0
246276,0
246276,0
168958,0
168958,0
345517,0
345517,0
186212,0
263804,0
128859,0
305222,0
156921,0
399545,0
352869,0
352869,0
352869,0
310015,0
331978,0
222918,0
222918,0
386767,0
414815,0
414815,0
414815,0
335296,0
335296,0
356929,0
279327,0
380425,0
380425,0
380425,0
380425,0
374869,0
303546,0
340736,0
340736,0
340736,0
254515,0
254515,0
228554,0
191854,0
149278,0
149278,0
437127,0
348649,0
348649,0
288678,0
330506,0
320222,0
127540,0
127540,0
409594,0
434894,0
434894,0
383998,0
383998,0
383998,0
195337,0
195337,0
177479,0
177479,0
101571,0
101571,0
101571,0
411166,0
411166,0
411166,0
211696,0
211696,0
211696,0
132211,0
132211,0
132211,0
295410,0
256531,0
305409,0
336598,0
336598,0
419647,0
419647,0
400794,0
400794,0
260304,0
260304,0
106406,0
402405,0
361968,0
361968,0
335296,0
355481,0
373545,0
373545,0
105052,0
105052,0
105052,0
429285,0
269639,0
167984,0
167984,0
167984,0
202106,0
199694,0
392721,0
232944,0
232944,0
366650,0
146457,0
146457,0
146457,0
146457,0
101207,0
101207,0
101207,0
242585,0
366078,0
163828,0
136191,0
136191,0
251773,0
119924,0
119924,0
268938,0
268938,0
268938,0
130649,0
309161,0
309161,0
309161,0
125297,0
301864,0
300548,0
210385,0
210385,0
427521,0
427521,0
372480,0
243545,0
162379,0
373531,0
373531,0
224527,0
195176,0
193906,0
193906,0
203292,0
192401,0
192401,0
251310,0
251310,0
251741,0
141766,0
310626,0
214902,0
171995,0
171995,0
430131,0
430131,0
430131,0
103033,0
338109,0
394043,0
190329,0
121340,0
428777,0
428777,0
294809,0
271823,0
291969,0
375200,0
375200,0
416207,0
393918,0
378285,0
378285,0
317090,0
138641,0
401039,0
449513,0
137818,0
137818,0
193127,0
132135,0
220922,0
220922,0
274788,0
160484,0
160484,0
451533,0
451533,0
451533,0
451533,0
107252,0
436016,0
436016,0
249564,0
203172,0
372230,0
394867,0
394867,0
430368,0
330152,0
256133,0
256133,0
428895,0
428895,0
263306,0
302637,0
169043,0
169043,0
386517,0
401906,0
401906,0
172927,0
172927,0
172927,0
281747,0
323602,0
215290,0
429547,0
445355,0
174725,0
174725,0
428649,0
428649,0
387141,0
449924,0
449924,0
423176,0
154965,0
351058,0
427831,0
201387,0
410221,0
410221,0
288988,0
104215,0
440576,0
164430,0
382495,0
213385,0
100436,0
400757,0
400757,0
110556,0
224325,0
224325,0
271202,0
217198,0
155925,0
325102,0
325102,0
325102,0
433441,0
103492,0
133610,0
125573,0
259606,0
451050,0
451050,0
257283,0
257283,0
280586,0
204338,0
348568,0
412491,0
122089,0
234302,0
234302,0
254063,0
360220,0
360220,0
360220,0
362915,0
452473,0
430848,0
374039,0
374039,0
374039,0
431332,0
431332,0
431332,0
385975,0
111076,0
188261,0
318179,0
318179,0
323280,0
453784,0
453784,0
147732,0
244361,0
244361,0
413393,0
175237,0
167770,0
126292,0
126292,0
117182,0
194261,0
194261,0
262587,0
240456,0
307550,0
324714,0
324714,0
352058,0
352058,0
352058,0
380047,0
157236,0
157236,0
136719,0
136719,0
181850,0
353109,0
365285,0
375859,0
357071,0
357071,0
304435,0
416996,0
416996,0
151891,0
151891,0
151891,0
135112,0
434963,0
258551,0
218699,0
140761,0
140761,0
140761,0
230957,0
301549,0
256923,0
417246,0
456189,0
456189,0
456189,0
371853,0
104294,0
104294,0
105417,0
405173,0
405173,0
385500,0
385500,0
310691,0
279025,0
383996,0
383996,0
400842,0
150289,0
116453,0
116453,0
405107,0
405107,0
100833,0
367634,0
410967,0
410967,0
410967,0
255670,0
278077,0
278077,0
283206,0
418190,0
106805,0
112648,0
396756,0
396756,0
396756,0
106341,0
106341,0
203670,0
204160,0
449295,0
106207,0
106207,0
106207,0
336738,0
381436,0
244590,0
112436,0
403795,0
403795,0
101405,0
170597,0
130298,0
438846,0
226747,0
311691,0
311691,0
295750,0
295750,0
376090,0
376090,0
376090,0
274585,0
367100,0
440448,0
440448,0
312172,0
278486,0
422778,0
228701,0
427177,0
116728,0
116728,0
116728,0
309669,0
167882,0
315701,0
315701,0
315701,0
214976,0
323082,0
389853,0
389853,0
389853,0
282626,0
412198,0
299538,0
299538,0
299538,0
264675,0
373270,0
260176,0
260176,0
236826,0
236826,0
443066,0
296847,0
296847,0
446438,0
446438,0
446438,0
295353,0
295353,0
132588,0
276971,0
276971,0
276971,0
276971,0
351074,0
351074,0
351074,0
351074,0
328716,0
104556,0
104556,0
104556,0
212802,0
212802,0
212802,0
219608,0
219608,0
384532,0
275459,0
130775,0
199648,0
245722,0
165531,0
454409,0
374084,0
374084,0
417730,0
183956,0
183956,0
147361,0
147361,0
330272,0
330272,0
248326,0
248326,0
437630,0
227640,0
223564,0
267570,0
100902,0
100902,0
116801,0
366064,0
442816,0
161657,0
161657,0
310269,0
310269,0
310269,0
310269,0
433221,0
128592,0
205755,0
171186,0
171186,0
216138,0
216138,0
173328,0
173328,0
173328,0
215225,0
214400,0
214400,0
214400,0
214400,0
214400,0
214400,0
104345,0
317138,0
317138,0
401693,0
401693,0
381097,0
142331,0
164975,0
164975,0
296262,0
441471,0
214675,0
147229,0
147229,0
279718,0
279718,0
241666,0
104852,0
308884,0
178377,0
203677,0
133089,0
133089,0
133089,0
317002,0
254625,0
134546,0
247534,0
247534,0
128273,0
128273,0
128975,0
264034,0
264034,0
199361,0
212347,0
212347,0
346387,0
273804,0
404089,0
404089,0
329079,0
329079,0
141035,0
250218,0
250218,0
250218,0
383008,0
383008,0
383008,0
266302,0
104345,0
104345,0
182903,0
312483,0
344482,0
344482,0
416902,0
452130,0
444321,0
444321,0
444321,0
260723,0
260723,0
320243,0
285840,0
289829,0
289829,0
289829,0
289829,0
289829,0
360615,0
360615,0
360615,0
342060,0
342060,0
342060,0
202020,0
417437,0
417437,0
417437,0
368370,0
413133,0
412782,0
367831,0
288457,0
288457,0
368904,0
212365,0
212365,0
179156,0
368399,0
101069,0
101069,0
370556,0
268609,0
450218,0
309696,0
405008,0
403559,0
453287,0
347989,0
347989,0
347989,0
135467,0
246639,0
264782,0
200723,0
200723,0
454042,0
165925,0
347825,0
307365,0
381859,0
323492,0
120140,0
120140,0
421792,0
362728,0
362728,0
163142,0
163142,0
163142,0
163142,0
131243,0
131243,0
212015,0
212015,0
212015,0
212015,0
100067,0
361647,0
361647,0
361647,0
258675,0
258675,0
258675,0
258675,0
175652,0
437842,0
261764,0
115215,0
115215,0
252345,0
252345,0
384452,0
384452,0
384452,0
384452,0
295002,0
351778,0
359851,0
106126,0
106126,0
193505,0
310107,0
310107,0
104938,0
104938,0
218100,0
218100,0
218100,0
218100,0
165453,0
168810,0
168810,0
101545,0
101545,0
349037,0
349037,0
349037,0
380213,0
123093,0
335483,0
335483,0
407329,0
367239,0
294247,0
390009,0
390009,0
229663,0
235527,0
235527,0
235527,0
297410,0
297410,0
213526,0
213526,0
213526,0
217226,0
408962,0
252041,0
252041,0
212363,0
417445,0
417445,0
444157,0
444157,0
228467,0
384452,0
384452,0
100900,0
173948,0
173948,0
404811,0
203308,0
408285,0
123965,0
389549,0
208195,0
208195,0
250454,0
250454,0
308889,0
308889,0
325429,0
276161,0
276161,0
189402,0
312957,0
350208,0
436662,0
436662,0
436662,0
313026,0
135830,0
135830,0
135830,0
151238,0
387439,0
370808,0
150030,0
150030,0
150030,0
150030,0
150030,0
161295,0
243918,0
408370,0
357140,0
357140,0
149433,0
149433,0
110973,0
110973,0
409914,0
351341,0
258319,0
258319,0
328805,0
328805,0
328805,0
287078,0
287078,0
287078,0
287078,0
174377,0
174377,0
319490,0
319490,0
319490,0
319490,0
319490,0
319490,0
421685,0
421685,0
248595,0
348613,0
121975,0
147619,0
147619,0
147619,0
147619,0
342011,0
176558,0
176558,0
140558,0
142485,0
142485,0
142485,0
142485,0
291878,0
278072,0
278072,0
278072,0
396531,0
443745,0
443745,0
263482,0
263482,0
263482,0
263482,0
265125,0
269560,0
269560,0
269560,0
269560,0
269560,0
269560,0
145729,0
413223,0
413223,0
413223,0
413223,0
378588,0
422468,0
361364,0
175695,0
223044,0
223044,0
329485,0
189342,0
189342,0
226942,0
448817,0
102396,0
389651,0
277734,0
229349,0
132749,0
132749,0
132749,0
132749,0
132749,0
416248,0
206643,0
109168,0
109168,0
103402,0
103402,0
249673,0
368732,0
246861,0
370922,0
253781,0
302275,0
302275,0
302275,0
313513,0
313513,0
155073,0
344887,0
424331,0
424331,0
260448,0
413867,0
133018,0
298080,0
298080,0
141013,0
177098,0
150938,0
228158,0
228158,0
228158,0
232981,0
101216,0
180860,0
130442,0
319501,0
319501,0
267378,0
151005,0
151005,0
354407,0
285212,0
364023,0
263606,0
442684,0
380154,0
380154,0
260400,0
260400,0
138125,0
122815,0
122815,0
277069,0
277069,0
125206,0
325994,0
325994,0
335503,0
268727,0
151600,0
206188,0
427570,0
427570,0
336701,0
211752,0
211752,0
367775,0
254759,0
110413,0
387778,0
203563,0
329434,0
271940,0
203315,0
181104,0
244517,0
100364,0
277078,0
103150,0
419858,0
335197,0
234601,0
264938,0
233068,0
182061,0
277032,0
134277,0
211353,0
338637,0
199568,0
199568,0
123857,0
123857,0
282930,0
124960,0
107051,0
107051,0
227799,0
227799,0
227799,0
107926,0
107926,0
207155,0
111748,0
438395,0
347014,0
151320,0
268983,0
268983,0
268983,0
268983,0
165838,0
165838,0
165838,0
321245,0
321245,0
114816,0
114816,0
114816,0
301369,0
301369,0
359139,0
359139,0
121211,0
311973,0
311973,0
415461,0
415461,0
415461,0
169838,0
107291,0
107291,0
107291,0
134086,0
134086,0
205601,0
205601,0
205601,0
278606,0
331099,0
320980,0
402323,0
402323,0
402323,0
356458,0
356458,0
156292,0
200751,0
200751,0
250359,0
250359,0
250359,0
434632,0
434632,0
434632,0
434632,0
310886,0
310886,0
114029,0
114029,0
124900,0
231877,0
231877,0
309115,0
309115,0
309115,0
309115,0
132758,0
132758,0
411762,0
411762,0
448975,0
448975,0
258528,0
189130,0
189130,0
287899,0
287899,0
396534,0
396534,0
396534,0
313824,0
313824,0
429745,0
395188,0
395188,0
395188,0
435935,0
412386,0
412386,0
412386,0
412386,0
285531,0
149267,0
343544,0
373153,0
341793,0
362349,0
115901,0
115901,0
115901,0
361341,0
235786,0
235786,0
235786,0
235786,0
235786,0
160501,0
160501,0
197754,0
197754,0
197754,0
122057,0
122057,0
122057,0
122057,0
126495,0
305147,0
373268,0
392310,0
392310,0
392310,0
155805,0
155805,0
191388,0
110392,0
380379,0
380379,0
329713,0
391538,0
391538,0
383928,0
227368,0
227368,0
227368,0
116802,0
116802,0
337615,0
337615,0
337615,0
207882,0
207882,0
207882,0
414815,0
414815,0
285077,0
285077,0
445239,0
445239,0
315773,0
162190,0
312688,0
314349,0
327122,0
405734,0
436734,0
436734,0
210743,0
210743,0
432156,0
241398,0
432156,0
432156,0
368528,0
174795,0
150695,0
246143,0
106011,0
250917,0
444448,0
118817,0
118817,0
455656,0
455656,0
248444,0
248444,0
108728,0
108728,0
108772,0
456103,0
348519,0
318154,0
318154,0
129493,0
399002,0
395736,0
395736,0
114028,0
434460,0
423312,0
240558,0
240558,0
169248,0
388095,0
388095,0
245408,0
106799,0
445819,0
445819,0
445819,0
195423,0
379670,0
379670,0
336811,0
394856,0
405951,0
405951,0
405951,0
352057,0
319080,0
175744,0
405577,0
450957,0
377497,0
377497,0
249924,0
249924,0
249924,0
334948,0
390356,0
126179,0
303516,0
260400,0
260400,0
260400,0
418146,0
223948,0
223948,0
244136,0
244136,0
146647,0
146647,0
146647,0
146647,0
146647,0
308868,0
244443,0
437774,0
125572,0
398095,0
387069,0
242752,0
134848,0
203466,0
203466,0
203466,0
180653,0
338474,0
338474,0
369674,0
369674,0
108892,0
108892,0
186075,0
217429,0
217429,0
249332,0
359085,0
359085,0
359085,0
359085,0
359085,0
359085,0
216138,0
167889,0
187764,0
359666,0
145339,0
145339,0
280930,0
295976,0
295976,0
227011,0
179144,0
179144,0
252156,0
272029,0
272029,0
251989,0
353925,0
162136,0
302640,0
453815,0
453815,0
453815,0
102711,0
102711,0
102711,0
226267,0
226267,0
444640,0
269577,0
172734,0
357035,0
442240,0
172134,0
184673,0
184673,0
206594,0
206594,0
430271,0
430271,0
120454,0
140961,0
302594,0
122376,0
122376,0
372589,0
372589,0
372589,0
295630,0
321929,0
178116,0
178116,0
444087,0
368768,0
368768,0
221290,0
237139,0
270611,0
270611,0
326974,0
326974,0
326974,0
326974,0
326974,0
351463,0
109986,0
361714,0
361714,0
313517,0
313517,0
249024,0
249024,0
378951,0
430527,0
424277,0
125069,0
125069,0
117488,0
117488,0
421784,0
421784,0
302624,0
331519,0
331519,0
331519,0
266015,0
266015,0
266015,0
132292,0
381364,0
386237,0
322963,0
322963,0
162368,0
439569,0
439569,0
269295,0
331498,0
270815,0
358854,0
358854,0
358854,0
285528,0
254396,0
206221,0
436147,0
390258,0
406569,0
157986,0
157986,0
157986,0
157986,0
338644,0
290275,0
273357,0
273357,0
358497,0
434049,0
376601,0
332357,0
358285,0
439891,0
398071,0
398071,0
240955,0
240955,0
403156,0
403156,0
128865,0
128865,0
128865,0
128865,0
285306,0
360817,0
107657,0
210183,0
349355,0
452881,0
373259,0
143547,0
192472,0
235747,0
247282,0
282925,0
430260,0
418895,0
418895,0
222351,0
222351,0
365206,0
254809,0
254809,0
149180,0
149180,0
286456,0
425548,0
176190,0
176190,0
417423,0
228804,0
382705,0
445876,0
300224,0
161080,0
301018,0
396741,0
321346,0
193346,0
265617,0
309477,0
309477,0
281494,0
385714,0
370312,0
370312,0
363936,0
363936,0
105524,0
264362,0
418737,0
393195,0
129143,0
284134,0
122326,0
215225,0
358373,0
358373,0
358373,0
358373,0
358373,0
149518,0
426783,0
396741,0
396741,0
396741,0
150545,0
161167,0
161167,0
455975,0
455975,0
400073,0
354838,0
194689,0
263844,0
263844,0
415194,0
107065,0
206803,0
325135,0
325135,0
250924,0
250924,0
418801,0
418801,0
442192,0
442192,0
107628,0
107628,0
321790,0
321790,0
443380,0
392786,0
392786,0
392786,0
392786,0
191277,0
375934,0
126558,0
126558,0
155665,0
306480,0
306480,0
306480,0
188118,0
101298,0
164538,0
322558,0
322558,0
212979,0
145582,0
145582,0
145582,0
381420,0
416117,0
416117,0
416117,0
416117,0
382127,0
107959,0
111296,0
371289,0
371289,0
371289,0
371289,0
371289,0
407745,0
407745,0
366015,0
374950,0
227712,0
227712,0
255246,0
186504,0
156962,0
156962,0
156962,0
410895,0
376037,0
149882,0
141448,0
141448,0
397609,0
397609,0
397609,0
397609,0
397609,0
249162,0
249162,0
160868,0
160868,0
160868,0
160868,0
160868,0
338341,0
338341,0
314323,0
314323,0
128125,0
128125,0
143528,0
200250,0
398037,0
197818,0
343891,0
343891,0
343891,0
343891,0
343891,0
353553,0
412156,0
282684,0
363604,0
269815,0
154907,0
154907,0
258521,0
258521,0
322036,0
385281,0
150557,0
373295,0
199894,0
199894,0
269355,0
285495,0
285495,0
258848,0
430023,0
270631,0
270631,0
443699,0
443699,0
381577,0
138982,0
104317,0
104317,0
233265,0
233265,0
121001,0
408979,0
408979,0
115887,0
290367,0
290367,0
290367,0
290367,0
111586,0
424976,0
171563,0
372630,0
372630,0
255716,0
370823,0
370823,0
109956,0
319515,0
415766,0
196389,0
255946,0
255946,0
441416,0
441416,0
420556,0
265028,0
229116,0
229116,0
229116,0
258238,0
316651,0
393715,0
393715,0
393715,0
393715,0
393715,0
393715,0
398708,0
398708,0
267979,0
267979,0
267979,0
212937,0
404827,0
404827,0
233356,0
320142,0
320142,0
320142,0
449285,0
143023,0
143023,0
143023,0
148951,0
448317,0
164124,0
269992,0
422194,0
223709,0
123500,0
123500,0
123500,0
125986,0
423200,0
308808,0
357114,0
418949,0
401494,0
311266,0
311266,0
233705,0
233531,0
317993,0
317993,0
376817,0
376817,0
318056,0
416839,0
416839,0
416839,0
416839,0
416839,0
340768,0
135570,0
135570,0
135570,0
358650,0
358650,0
266912,0
266912,0
212959,0
212959,0
212959,0
212959,0
150615,0
191009,0
191009,0
445239,0
177483,0
177483,0
177483,0
177483,0
440451,0
131323,0
176236,0
176236,0
176236,0
176236,0
296950,0
296950,0
296950,0
436526,0
436526,0
436526,0
135788,0
280809,0
101962,0
185677,0
389819,0
291309,0
339596,0
336243,0
336243,0
336243,0
210928,0
210928,0
362795,0
353468,0
432415,0
432415,0
127560,0
409067,0
409067,0
305057,0
358932,0
358932,0
172931,0
383943,0
383943,0
312653,0
183471,0
183471,0
183471,0
328452,0
328452,0
439581,0
199227,0
315713,0
315713,0
279717,0
279717,0
382434,0
382434,0
155027,0
191720,0
271036,0
271036,0
271036,0
150765,0
351655,0
351655,0
415402,0
376738,0
376738,0
376738,0
376738,0
417403,0
417403,0
261231,0
261231,0
451710,0
207704,0
435121,0
166445,0
116955,0
116955,0
116955,0
192874,0
101137,0
101137,0
168114,0
338615,0
221339,0
221339,0
243194,0
422830,0
258012,0
258012,0
258012,0
205474,0
205474,0
208002,0
208002,0
377397,0
377397,0
384284,0
142912,0
241812,0
241812,0
177636,0
200551,0
220298,0
220298,0
370244,0
347568,0
300249,0
193425,0
114028,0
114028,0
283138,0
448223,0
448223,0
448223,0
246182,0
246182,0
427028,0
427028,0
197649,0
334329,0
197520,0
433221,0
403980,0
403980,0
403980,0
384485,0
177410,0
177410,0
100317,0
219401,0
219401,0
219401,0
219401,0
312426,0
394715,0
348709,0
348709,0
214174,0
252180,0
280226,0
355325,0
355325,0
445954,0
285109,0
408787,0
207804,0
256721,0
340432,0
234938,0
234938,0
180452,0
180452,0
180452,0
396894,0
396894,0
183809,0
179185,0
223110,0
268374,0
334729,0
334729,0
334729,0
334729,0
334729,0
240119,0
119363,0
302401,0
331596,0
409858,0
409858,0
337392,0
166183,0
141221,0
141221,0
316774,0
138149,0
138149,0
138149,0
387141,0
427382,0
195223,0
195223,0
389796,0
149509,0
149509,0
232860,0
416850,0
266032,0
266032,0
266032,0
387966,0
387966,0
387966,0
100176,0
254431,0
128263,0
128263,0
128263,0
128263,0
128263,0
128263,0
195905,0
418081,0
213637,0
396275,0
396275,0
338702,0
244767,0
145703,0
145703,0
117399,0
122018,0
182824,0
360273,0
161078,0
197774,0
197774,0
197774,0
203565,0
175886,0
175886,0
175886,0
175886,0
308349,0
418264,0
106207,0
276206,0
276206,0
246549,0
184415,0
303045,0
303045,0
403524,0
264279,0
206739,0
206739,0
151304,0
236556,0
418658,0
428612,0
197053,0
175967,0
165353,0
358540,0
339814,0
416115,0
330118,0
330118,0
322587,0
330577,0
138571,0
245365,0
245365,0
451106,0
451106,0
285527,0
285527,0
294809,0
216681,0
329876,0
153801,0
421920,0
173747,0
333188,0
107893,0
124851,0
342811,0
342811,0
342811,0
342811,0
342811,0
312172,0
328719,0
328719,0
328719,0
363196,0
363196,0
363196,0
363196,0
322233,0
257210,0
127589,0
402252,0
215314,0
187441,0
412544,0
235982,0
328639,0
288337,0
288337,0
288337,0
130087,0
338281,0
338281,0
291095,0
285767,0
285767,0
306396,0
306396,0
302615,0
439728,0
252585,0
154872,0
339863,0
444692,0
444692,0
444692,0
444692,0
444692,0
261462,0
289573,0
150788,0
424873,0
424873,0
434926,0
385165,0
361447,0
361447,0
230634,0
159865,0
314591,0
261597,0
261597,0
173532,0
173532,0
227011,0
151836,0
303779,0
140065,0
140065,0
237026,0
310250,0
310250,0
358599,0
358599,0
147971,0
274627,0
130485,0
152225,0
435752,0
435752,0
435752,0
435752,0
435752,0
359614,0
359614,0
359614,0
277898,0
277898,0
267849,0
342830,0
158037,0
353507,0
353507,0
353507,0
353507,0
354813,0
315813,0
446023,0
272857,0
272857,0
418474,0
184962,0
384003,0
363298,0
311515,0
311515,0
220596,0
310619,0
155007,0
101652,0
235711,0
130611,0
130611,0
185687,0
233687,0
281959,0
356493,0
206251,0
206251,0
111942,0
111942,0
111942,0
111942,0
111942,0
113730,0
106011,0
203180,0
203180,0
251610,0
251610,0
320548,0
445520,0
313449,0
313449,0
313449,0
313449,0
340144,0
153142,0
344558,0
158389,0
158389,0
158389,0
158389,0
177791,0
155480,0
242585,0
319130,0
145160,0
207955,0
440784,0
165417,0
198536,0
198536,0
250785,0
279696,0
208513,0
191091,0
191091,0
334536,0
334536,0
103800,0
247700,0
247700,0
247700,0
268418,0
391315,0
347549,0
347549,0
347549,0
233905,0
116762,0
386581,0
386581,0
366275,0
429056,0
368650,0
368650,0
204430,0
378559,0
399135,0
399135,0
399135,0
264775,0
264775,0
373276,0
373276,0
275048,0
157596,0
157596,0
157596,0
157596,0
157596,0
284328,0
284328,0
284328,0
236626,0
382807,0
382807,0
202664,0
260131,0
260131,0
205792,0
205792,0
280881,0
418477,0
445552,0
244398,0
244398,0
432677,0
157433,0
157433,0
157433,0
348726,0
315254,0
315254,0
288558,0
452950,0
452950,0
162608,0
162608,0
361478,0
303058,0
303058,0
303058,0
357644,0
357644,0
248039,0
248039,0
248039,0
217976,0
392438,0
392438,0
392438,0
219310,0
356460,0
328149,0
328149,0
176033,0
176033,0
425627,0
222750,0
294794,0
294794,0
294794,0
278828,0
278828,0
193425,0
193425,0
275174,0
275174,0
210730,0
318026,0
296262,0
441714,0
441714,0
194322,0
349414,0
349414,0
349414,0
349414,0
349414,0
303612,0
310754,0
310754,0
189883,0
374869,0
335207,0
255933,0
280101,0
183809,0
373170,0
375907,0
375907,0
375907,0
162136,0
305328,0
143070,0
267017,0
182851,0
103803,0
103803,0
103803,0
243513,0
243513,0
111023,0
307475,0
307475,0
182889,0
387580,0
387580,0
221374,0
154458,0
154458,0
154458,0
396692,0
396692,0
199224,0
199224,0
418344,0
418344,0
190992,0
263505,0
263505,0
263505,0
104620,0
166892,0
188831,0
198128,0
219003,0
219003,0
219003,0
219003,0
219003,0
185286,0
185286,0
171042,0
426703,0
298255,0
298255,0
133975,0
133975,0
171030,0
223015,0
253574,0
441376,0
134628,0
134628,0
421362,0
414122,0
414122,0
414122,0
422841,0
450967,0
450967,0
346936,0
166191,0
323958,0
323958,0
287978,0
287978,0
287978,0
201677,0
272012,0
149622,0
275121,0
275121,0
212846,0
212846,0
212846,0
149820,0
149820,0
149820,0
149820,0
149820,0
149820,0
384864,0
384864,0
322624,0
322624,0
160373,0
281241,0
281241,0
347434,0
365906,0
365906,0
365906,0
102110,0
409944,0
409944,0
177222,0
395009,0
380412,0
311040,0
425834,0
235585,0
437666,0
387562,0
387562,0
364649,0
364649,0
435819,0
339794,0
339794,0
249349,0
402989,0
212004,0
385341,0
160501,0
167067,0
167067,0
158759,0
158759,0
156397,0
156397,0
446627,0
446627,0
214455,0
231633,0
109135,0
134584,0
367791,0
222531,0
252066,0
323645,0
323645,0
352898,0
383118,0
383118,0
393009,0
274184,0
410546,0
